SEQNO	SRC_FLD_INFO	MAPPING_INFO	CODE_NAME	CLASS_NAME	
3	senddata	senddata	<NODATA>	comm_ap23_req_map	
4	sendtime	sendtime	<NODATA>	comm_ap23_req_map	
5	remark	remark	<NODATA>	comm_ap23_req_map	
0	kind_code	"0210"	<NODATA>	comm_ap23_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap23_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap23_res_map	
3	senddata	senddata	<NODATA>	comm_ap23_res_map	
4	sendtime	sendtime	<NODATA>	comm_ap23_res_map	
5	remark	remark	<NODATA>	comm_ap23_res_map	
0	ARY_STRT_04	ARY_STRT_03	<NODATA>	ap23_0200_600002_res_map	
1	ARY_STRT_04*	ARY_STRT_03*	<NODATA>	ap23_0200_600002_res_map	
2	ARY_STRT_04*.BUR_C	ARY_STRT_03*.BUR_C	<NODATA>	ap23_0200_600002_res_map	
3	ARY_STRT_04*.RPOT_DV	ARY_STRT_03*.RPOT_DV	<NODATA>	ap23_0200_600002_res_map	
4	ARY_STRT_04*	ARY_STRT_03*	<NODATA>	ap23_0200_600002_res_map	
5	ARY_STRT_04	ARY_STRT_03	<NODATA>	ap23_0200_600002_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap23_0200_600001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap23_0200_600001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap23_0200_600001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap23_0200_600001_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap23_0200_500001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap23_0200_500001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap23_0200_500001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap23_0200_500001_res_map	
1	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_500002_res_map	
2	ARY_STRT_02*.BUR_C	ARY_STRT_01*.BUR_C	<NODATA>	ap23_0200_500002_res_map	
3	ARY_STRT_02*.RPOT_DV	ARY_STRT_01*.RPOT_DV	<NODATA>	ap23_0200_500002_res_map	
4	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_500002_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap23_0200_500001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap23_0200_500001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap23_0200_500001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap23_0200_500001_req_map	
0	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_500002_req_map	
1	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_500002_req_map	
2	ARY_STRT_02*.BUR_C	ARY_STRT_01*.BUR_C	<NODATA>	ap23_0200_500002_req_map	
3	ARY_STRT_02*.RPOT_DV	ARY_STRT_01*.RPOT_DV	<NODATA>	ap23_0200_500002_req_map	
4	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_500002_req_map	
5	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_500002_req_map	
0	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_500002_res_map	
5	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_500002_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap23_0200_600001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap23_0200_600001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap23_0200_600001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap23_0200_600001_req_map	
0	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_600002_req_map	
1	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_600002_req_map	
2	ARY_STRT_02*.BUR_C	ARY_STRT_01*.BUR_C	<NODATA>	ap23_0200_600002_req_map	
3	ARY_STRT_02*.RPOT_DV	ARY_STRT_01*.RPOT_DV	<NODATA>	ap23_0200_600002_req_map	
4	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap23_0200_600002_req_map	
5	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap23_0200_600002_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_600008_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_600008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_600008_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_600009_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_600009_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_600009_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_600008_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_600008_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_600008_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_600008_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_600008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_600009_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_600009_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_600009_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_600009_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_600009_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_500008_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_500008_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_500008_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_500008_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_500008_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_500008_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_500008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_500008_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_500009_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_500009_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_500009_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_500009_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap03_0200_500009_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap03_0200_500009_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap03_0200_500009_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_600008_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_600008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_600008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap03_0200_500009_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_600008_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_600008_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_600008_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_600008_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_600008_res_map	
0	DATA	DATA	<NODATA>	ap01_0200_600007_req_map	
0	DATA	DATA	<NODATA>	ap01_0200_600007__res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_500008_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_500008_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_500008_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_500008_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_500008_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_500008_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_500008_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_500008_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap07_0200_500001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap07_0200_500001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap07_0200_500001_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap07_0200_600001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap07_0200_600001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap07_0200_600001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap07_0200_600001_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap15_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap15_res_map	
3	len	len	<NODATA>	comm_ap15_res_map	
4	senddata	senddata	<NODATA>	comm_ap15_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap07_0200_600001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap07_0200_600001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap07_0200_600001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap07_0200_600001_req_map	
5	sendtime	sendtime	<NODATA>	comm_ap15_res_map	
0	BusinessArea	BusinessArea	<NODATA>	C020_k0200_t055100_bres	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C020_k0200_t055100_bres	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C020_k0200_t055100_bres	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C020_k0200_t055100_bres	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C020_k0200_t055100_bres	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C020_k0200_t055100_bres	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C020_k0200_t055100_bres	
6	remark	remark	<NODATA>	comm_ap15_res_map	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C020_k0200_t055100_bres	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C020_k0200_t055100_bres	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C020_k0200_t055100_bres	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C020_k0200_t055100_bres	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C020_k0200_t055100_bres	
12	BusinessArea	BusinessArea	<NODATA>	C020_k0200_t055100_bres	
0	HDRAGTCODE	HDRAGTCODE	<NODATA>	D020_req	
1	HDRBAKCLS	HDRBAKCLS	<NODATA>	D020_req	
0	kind_code	kind_code	<NODATA>	comm_ap15_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap15_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap15_req_map	
3	len	len	<NODATA>	comm_ap15_req_map	
4	senddata	senddata	<NODATA>	comm_ap15_req_map	
5	sendtime	sendtime	<NODATA>	comm_ap15_req_map	
6	remark	remark	<NODATA>	comm_ap15_req_map	
2	HDRBAKDOCSEQ	HDRBAKDOCSEQ	<NODATA>	D020_req	
3	HDRBAKEXT	HDRBAKEXT	<NODATA>	D020_req	
4	HDRBAKID	HDRBAKID	<NODATA>	D020_req	
5	HDRBIZCODE	HDRBIZCODE	<NODATA>	D020_req	
6	HDRCURDOC	HDRCURDOC	<NODATA>	D020_req	
7	HDRDATGBN	HDRDATGBN	<NODATA>	D020_req	
8	HDRDOCCODE	HDRDOCCODE	<NODATA>	D020_req	
0	HDRAGTCODE	HDRAGTCODE	<NODATA>	C020_res	
1	HDRBAKCLS	HDRBAKCLS	<NODATA>	C020_res	
2	HDRBAKDOCSEQ	HDRBAKDOCSEQ	<NODATA>	C020_res	
3	HDRBAKEXT	HDRBAKEXT	<NODATA>	C020_res	
4	HDRBAKID	HDRBAKID	<NODATA>	C020_res	
5	HDRBIZCODE	HDRBIZCODE	<NODATA>	C020_res	
6	HDRCURDOC	HDRCURDOC	<NODATA>	C020_res	
7	HDRDATGBN	HDRDATGBN	<NODATA>	C020_res	
8	HDRDOCCODE	"0210"	<NODATA>	C020_res	
9	HDRDOCLEN	HDRDOCLEN	<NODATA>	C020_res	
10	HDRDOCSTATUS	HDRDOCSTATUS	<NODATA>	C020_res	
11	HDRINSDOCSEQ	HDRINSDOCSEQ	<NODATA>	C020_res	
12	HDRINSEXT	HDRINSEXT	<NODATA>	C020_res	
13	HDRINSID	HDRINSID	<NODATA>	C020_res	
14	HDRRETCODE	"000"	<NODATA>	C020_res	
15	HDRSNDDATE	HDRSNDDATE	<NODATA>	C020_res	
16	HDRSNDTIME	HDRSNDTIME	<NODATA>	C020_res	
17	HDRSYSID	HDRSYSID	<NODATA>	C020_res	
18	HDRTOTDOC	HDRTOTDOC	<NODATA>	C020_res	
19	HDRTRAFLAG	HDRTRAFLAG	<NODATA>	C020_res	
20	HDRTRXID	HDRTRXID	<NODATA>	C020_res	
21	HDRTXNDATE	HDRTXNDATE	<NODATA>	C020_res	
1	HDRBAKCLS	HDRBAKCLS	<NODATA>	D020_res	
2	HDRBAKDOCSEQ	HDRBAKDOCSEQ	<NODATA>	D020_res	
3	HDRBAKEXT	HDRBAKEXT	<NODATA>	D020_res	
4	HDRBAKID	HDRBAKID	<NODATA>	D020_res	
5	HDRBIZCODE	HDRBIZCODE	<NODATA>	D020_res	
6	HDRCURDOC	HDRCURDOC	<NODATA>	D020_res	
7	HDRDATGBN	HDRDATGBN	<NODATA>	D020_res	
8	HDRDOCCODE	HDRDOCCODE	<NODATA>	D020_res	
9	HDRDOCLEN	HDRDOCLEN	<NODATA>	D020_res	
10	HDRDOCSTATUS	HDRDOCSTATUS	<NODATA>	D020_res	
11	HDRINSDOCSEQ	HDRINSDOCSEQ	<NODATA>	D020_res	
0	kind_code	kind_code	<NODATA>	comm_ap16_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap16_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap16_req_map	
3	senddata	senddata	<NODATA>	comm_ap16_req_map	
4	sendtime	sendtime	<NODATA>	comm_ap16_req_map	
5	remark	remark	<NODATA>	comm_ap16_req_map	
0	kind_code	"0210"	<NODATA>	comm_ap16_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap16_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap16_res_map	
3	senddata	senddata	<NODATA>	comm_ap16_res_map	
4	sendtime	sendtime	<NODATA>	comm_ap16_res_map	
5	remark	remark	<NODATA>	comm_ap16_res_map	
9	HDRDOCLEN	HDRDOCLEN	<NODATA>	D020_req	
10	HDRDOCSTATUS	HDRDOCSTATUS	<NODATA>	D020_req	
11	HDRINSDOCSEQ	HDRINSDOCSEQ	<NODATA>	D020_req	
12	HDRINSEXT	HDRINSEXT	<NODATA>	D020_req	
0	BusinessArea	BusinessArea	<NODATA>	C020_k0200_t055100_breq	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C020_k0200_t055100_breq	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C020_k0200_t055100_breq	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C020_k0200_t055100_breq	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C020_k0200_t055100_breq	
13	HDRINSID	HDRINSID	<NODATA>	D020_req	
14	HDRRETCODE	HDRRETCODE	<NODATA>	D020_req	
15	HDRSNDDATE	HDRSNDDATE	<NODATA>	D020_req	
16	HDRSNDTIME	HDRSNDTIME	<NODATA>	D020_req	
17	HDRSYSID	HDRSYSID	<NODATA>	D020_req	
0	kind_code	kind_code	<NODATA>	comm_ap13_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap13_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap13_req_map	
3	senddata	senddata	<NODATA>	comm_ap13_req_map	
4	sendtime	sendtime	<NODATA>	comm_ap13_req_map	
5	remark	remark	<NODATA>	comm_ap13_req_map	
0	kind_code	"0210"	<NODATA>	comm_ap13_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap13_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap13_res_map	
3	senddata	senddata	<NODATA>	comm_ap13_res_map	
4	sendtime	sendtime	<NODATA>	comm_ap13_res_map	
5	remark	remark	<NODATA>	comm_ap13_res_map	
18	HDRTOTDOC	HDRTOTDOC	<NODATA>	D020_req	
19	HDRTRAFLAG	HDRTRAFLAG	<NODATA>	D020_req	
20	HDRTRXID	HDRTRXID	<NODATA>	D020_req	
21	HDRTXNDATE	HDRTXNDATE	<NODATA>	D020_req	
0	HDRAGTCODE	HDRAGTCODE	<NODATA>	C020_req	
1	HDRBAKCLS	HDRBAKCLS	<NODATA>	C020_req	
2	HDRBAKDOCSEQ	HDRBAKDOCSEQ	<NODATA>	C020_req	
3	HDRBAKEXT	HDRBAKEXT	<NODATA>	C020_req	
4	HDRBAKID	HDRBAKID	<NODATA>	C020_req	
5	HDRBIZCODE	HDRBIZCODE	<NODATA>	C020_req	
6	HDRCURDOC	HDRCURDOC	<NODATA>	C020_req	
7	HDRDATGBN	HDRDATGBN	<NODATA>	C020_req	
8	HDRDOCCODE	HDRDOCCODE	<NODATA>	C020_req	
9	HDRDOCLEN	HDRDOCLEN	<NODATA>	C020_req	
0	kind_code	"0210"	<NODATA>	comm_ap15_res_map	
10	HDRDOCSTATUS	HDRDOCSTATUS	<NODATA>	C020_req	
11	HDRINSDOCSEQ	HDRINSDOCSEQ	<NODATA>	C020_req	
12	HDRINSEXT	HDRINSEXT	<NODATA>	C020_req	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C020_k0200_t055100_breq	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C020_k0200_t055100_breq	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C020_k0200_t055100_breq	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C020_k0200_t055100_breq	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C020_k0200_t055100_breq	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C020_k0200_t055100_breq	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C020_k0200_t055100_breq	
12	BusinessArea	BusinessArea	<NODATA>	C020_k0200_t055100_breq	
0	HDRAGTCODE	HDRAGTCODE	<NODATA>	D020_res	
3	TAX_MAX	TAX_MAX	<NODATA>	ap07_0200_500001_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap07_0200_500001_res_map	
13	HDRINSID	HDRINSID	<NODATA>	C020_req	
14	HDRRETCODE	HDRRETCODE	<NODATA>	C020_req	
15	HDRSNDDATE	HDRSNDDATE	<NODATA>	C020_req	
16	HDRSNDTIME	HDRSNDTIME	<NODATA>	C020_req	
17	HDRSYSID	HDRSYSID	<NODATA>	C020_req	
18	HDRTOTDOC	HDRTOTDOC	<NODATA>	C020_req	
19	HDRTRAFLAG	HDRTRAFLAG	<NODATA>	C020_req	
20	HDRTRXID	HDRTRXID	<NODATA>	C020_req	
21	HDRTXNDATE	HDRTXNDATE	<NODATA>	C020_req	
12	HDRINSEXT	HDRINSEXT	<NODATA>	D020_res	
13	HDRINSID	HDRINSID	<NODATA>	D020_res	
14	HDRRETCODE	HDRRETCODE	<NODATA>	D020_res	
15	HDRSNDDATE	HDRSNDDATE	<NODATA>	D020_res	
16	HDRSNDTIME	HDRSNDTIME	<NODATA>	D020_res	
17	HDRSYSID	HDRSYSID	<NODATA>	D020_res	
0	kind_code	"0210"	<NODATA>	comm_ap02_res_map	
0	Cnt	Cnt	<NODATA>	ap01_0200_500006_req_map	
1	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap01_0200_500006_req_map	
2	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap01_0200_500006_req_map	
3	ARY_STRT_02*.BUR_C	ARY_STRT_01*.BUR_C	<NODATA>	ap01_0200_500006_req_map	
4	ARY_STRT_02*.RPOT_DV	ARY_STRT_01*.RPOT_DV	<NODATA>	ap01_0200_500006_req_map	
0	Cnt	Cnt	<NODATA>	ap01_0200_500006_res_map	
1	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap01_0200_500006_res_map	
2	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap01_0200_500006_res_map	
3	ARY_STRT_02*.BUR_C	ARY_STRT_01*.BUR_C	<NODATA>	ap01_0200_500006_res_map	
4	ARY_STRT_02*.RPOT_DV	ARY_STRT_01*.RPOT_DV	<NODATA>	ap01_0200_500006_res_map	
5	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap01_0200_500006_res_map	
6	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap01_0200_500006_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap02_0200_600001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap02_0200_600001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap02_0200_600001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap02_0200_600001_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap02_0200_500001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap02_0200_500001_req_map	
5	ARY_STRT_02*	ARY_STRT_01*	<NODATA>	ap01_0200_500006_req_map	
6	ARY_STRT_02	ARY_STRT_01	<NODATA>	ap01_0200_500006_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap02_0200_500001_req_map	
18	HDRTOTDOC	HDRTOTDOC	<NODATA>	D020_res	
1	tx_code	tx_code	<NODATA>	comm_ap02_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap02_res_map	
3	len	len	<NODATA>	comm_ap02_res_map	
4	senddata	senddata	<NODATA>	comm_ap02_res_map	
5	sendtime	sendtime	<NODATA>	comm_ap02_res_map	
6	remark	remark	<NODATA>	comm_ap02_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap02_0200_500001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap02_0200_500001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap02_0200_500001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap02_0200_500001_res_map	
19	HDRTRAFLAG	HDRTRAFLAG	<NODATA>	D020_res	
0	kind_code	"0210"	<NODATA>	comm_ap04_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap04_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap04_res_map	
3	len	len	<NODATA>	comm_ap04_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap02_0200_500001_req_map	
20	HDRTRXID	HDRTRXID	<NODATA>	D020_res	
21	HDRTXNDATE	HDRTXNDATE	<NODATA>	D020_res	
0	BusinessArea	BusinessArea	<NODATA>	D020_k0200_t055100_breq	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	D020_k0200_t055100_breq	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	D020_k0200_t055100_breq	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	D020_k0200_t055100_breq	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	D020_k0200_t055100_breq	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	D020_k0200_t055100_breq	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	D020_k0200_t055100_breq	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	D020_k0200_t055100_breq	
4	senddata	senddata	<NODATA>	comm_ap04_res_map	
5	sendtime	sendtime	<NODATA>	comm_ap04_res_map	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	D020_k0200_t055100_breq	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	D020_k0200_t055100_breq	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	D020_k0200_t055100_breq	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	D020_k0200_t055100_breq	
12	BusinessArea	BusinessArea	<NODATA>	D020_k0200_t055100_breq	
0	BusinessArea	BusinessArea	<NODATA>	D020_k0200_t055100_bres	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	D020_k0200_t055100_bres	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	D020_k0200_t055100_bres	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	D020_k0200_t055100_bres	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	D020_k0200_t055100_bres	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	D020_k0200_t055100_bres	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap04_0200_500001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap04_0200_500001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap04_0200_500001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap04_0200_500001_req_map	
6	remark	remark	<NODATA>	comm_ap04_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap04_0200_500001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap04_0200_500001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap04_0200_500001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap04_0200_500001_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap04_0200_600001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap04_0200_600001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap04_0200_600001_req_map	
3	TAX_MAX	OWN_NAME	<NODATA>	ap04_0200_600001_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap04_0200_600001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap04_0200_600001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap04_0200_600001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap04_0200_600001_res_map	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	D020_k0200_t055100_bres	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	D020_k0200_t055100_bres	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	D020_k0200_t055100_bres	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	D020_k0200_t055100_bres	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	D020_k0200_t055100_bres	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	D020_k0200_t055100_bres	
12	BusinessArea	BusinessArea	<NODATA>	D020_k0200_t055100_bres	
0	TR_ID	<NODATA>	<NODATA>	C005_req	
1	SYS_ID	<NODATA>	<NODATA>	C005_req	
2	GRAM_LTH	<NODATA>	<NODATA>	C005_req	
0	kind_code	kind_code	<NODATA>	comm_ap04_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap04_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap04_req_map	
3	len	len	<NODATA>	comm_ap04_req_map	
4	senddata	senddata	<NODATA>	comm_ap04_req_map	
5	sendtime	sendtime	<NODATA>	comm_ap04_req_map	
6	remark	remark	<NODATA>	comm_ap04_req_map	
